TransactionID,CustomerName,TransactionDate,AmountSpent,ProductName
7368,Katie Young,2023-01-15,947.05,Microphone
7369,Katie Young,2022-06-05,894.51,Wireless Router
7370,Katie Young,2022-07-02,990.83,Keyboard
7371,Katie Young,2022-08-16,476.78,Keyboard
7372,Mona Miller,2023-10-13,40.79,Power Bank
7373,Mona Miller,2022-12-22,187.93,Smartwatch
7374,Diana Anderson,2022-06-04,433.88,Speaker
7375,Diana Anderson,2022-01-14,90.72,Camera
7376,Diana Anderson,2022-06-30,422.5,Monitor
7377,Diana Anderson,2023-06-29,197.0,Desk Lamp
7378,Diana Anderson,2023-10-29,636.3,Wireless Router
7379,Diana Anderson,2023-11-24,356.8,Keyboard
7380,Charlie Perez,2022-10-09,986.11,Printer
7381,Charlie Perez,2023-11-28,592.84,Gaming Console
7382,Charlie Perez,2023-03-15,548.92,Laptop
7383,Charlie Perez,2022-02-12,311.89,Laptop
7384,Charlie Perez,2023-01-27,500.08,Gaming Console
7385,Charlie Perez,2023-07-28,874.28,Power Bank
7386,Jack Garcia,2022-01-28,674.36,Camera
7387,Jack Garcia,2023-10-14,868.52,Headphones
7388,Jack Garcia,2023-04-15,99.69,Smartphone
7389,Jack Garcia,2022-11-06,868.24,Printer
7390,Jack Garcia,2022-05-13,182.54,Monitor
7391,Jack Garcia,2023-08-09,292.84,Microphone
7392,Jack Garcia,2022-09-13,785.96,Printer
7393,Jack Garcia,2022-01-15,104.75,Smartphone
7394,Jack Garcia,2022-11-09,762.86,Printer
7395,Jack Garcia,2023-09-21,535.16,Keyboard
7396,Jack Garcia,2022-09-14,548.58,External Hard Drive
7397,Jack Garcia,2022-10-18,422.42,Charger
7398,Jack Garcia,2022-12-26,481.73,External Hard Drive
7399,Jack Garcia,2023-04-03,658.88,Microphone
7400,Jack Garcia,2022-01-10,915.38,Headphones
7401,Leo Clark,2022-07-28,492.14,Wireless Router
7402,Leo Clark,2022-06-14,155.49,Backpack
7403,Eve Davis,2022-11-21,686.91,Gaming Console
7404,Hank Rodriguez,2023-01-20,699.15,Microphone
7405,Hank Rodriguez,2022-11-28,894.64,Camera
7406,Hank Rodriguez,2023-09-20,494.33,Tablet
7407,Hank Rodriguez,2022-02-12,56.9,Microphone
7408,Hank Rodriguez,2023-01-16,562.2,Microphone
7409,Hank Rodriguez,2022-02-13,21.02,Monitor
7410,Hank Rodriguez,2023-10-09,779.8,Laptop
7411,Frank Garcia,2022-11-02,494.49,Smartphone
7412,Frank Garcia,2022-10-20,669.17,Mouse
7413,Mona Hall,2023-03-07,462.6,Headphones
7414,Mona Hall,2022-02-12,461.5,Microphone
7415,Mona Hall,2023-01-28,49.08,Backpack
7416,Mona Hall,2022-04-26,949.11,Desk Lamp
7417,Mona Hall,2022-12-05,386.28,Microphone
7418,Mona Hall,2022-09-25,326.95,Headphones
7419,Mona Hall,2022-10-13,916.59,Tablet
7420,Mona Hall,2023-09-29,974.8,Power Bank
7421,Mona Hall,2023-02-01,566.44,Printer
7422,Mona Hall,2022-07-23,79.03,Keyboard
7423,Mona Hall,2022-05-19,272.25,Bluetooth Earbuds
7424,Mona Hall,2023-11-30,460.32,Microphone
7425,Mona Hall,2023-09-14,225.72,Charger
7426,Mona Hall,2023-04-10,889.13,Tablet
7427,Mona Hall,2022-06-10,473.64,Smartwatch
7428,Hank Young,2022-05-30,981.41,Mouse
7429,Hank Young,2023-04-24,194.45,Headphones
7430,Hank Young,2023-06-16,245.68,Speaker
7431,Hank Young,2023-10-16,204.39,Mouse
7432,Hank Young,2022-10-10,974.56,External Hard Drive
7433,Hank Young,2022-12-11,652.51,Bluetooth Earbuds
7434,Hank Young,2022-03-24,156.47,Mouse
7435,Hank Young,2023-10-02,769.29,Backpack
7436,Hank Young,2022-05-08,826.99,Desk Lamp
7437,Hank Young,2023-08-16,953.76,External Hard Drive
7438,Hank Young,2023-07-04,517.05,Smartphone
7439,Sam Allen,2023-04-03,173.89,Headphones
7440,Sam Allen,2023-01-28,143.73,Printer
7441,Sam Allen,2022-08-15,963.92,Monitor
7442,Sam Allen,2023-12-03,520.16,Smartwatch
7443,Sam Allen,2022-05-11,63.1,Charger
7444,Sam Allen,2022-11-05,125.93,Charger
7445,Quinn Johnson,2023-10-27,439.06,External Hard Drive
7446,Quinn Johnson,2022-09-02,321.79,Smartphone
7447,Quinn Johnson,2023-09-29,315.12,Gaming Console
7448,Quinn Johnson,2022-07-06,347.49,Smartwatch
7449,Quinn Johnson,2023-05-11,590.4,External Hard Drive
7450,Quinn Johnson,2023-11-25,664.4,Headphones
7451,Quinn Johnson,2022-01-22,654.27,Speaker
7452,Quinn Johnson,2023-01-03,580.81,Tablet
7453,Quinn Johnson,2022-02-15,373.88,Keyboard
7454,Quinn Johnson,2023-10-11,373.91,Mouse
7455,Quinn Johnson,2023-12-31,371.51,Bluetooth Earbuds
7456,Yara Brown,2022-12-14,275.47,Keyboard
7457,Yara Brown,2022-01-19,589.75,Keyboard
7458,Nina Thomas,2022-08-04,355.86,Keyboard
7459,Nina Thomas,2023-02-20,626.11,Bluetooth Earbuds
7460,Nina Thomas,2023-04-27,227.84,Camera
7461,Nina Thomas,2022-06-14,503.2,Smartphone
7462,Nina Thomas,2023-04-29,593.35,Printer
7463,Nina Thomas,2022-02-26,660.62,Desk Lamp
7464,Nina Thomas,2022-09-26,637.19,Backpack
7465,Nina Garcia,2022-12-20,823.29,Smartphone
7466,Jack Young,2023-03-01,870.26,Wireless Router
7467,Jack Young,2023-10-08,358.47,Camera
7468,Jack Young,2022-07-16,302.8,Printer
7469,Jack Young,2022-04-05,493.66,Smartphone
7470,Jack Young,2023-06-12,54.14,Smartwatch
7471,Ivy Robinson,2022-01-28,82.43,External Hard Drive
7472,Ivy Robinson,2023-07-08,232.04,Smartphone
7473,Ivy Robinson,2023-03-18,968.61,Charger
7474,Ivy Robinson,2023-12-06,320.37,Speaker
7475,Ivy Robinson,2023-08-18,446.97,Microphone
7476,Ivy Robinson,2023-08-16,603.64,Laptop
7477,Ivy Robinson,2022-04-25,442.3,Smartphone
7478,Ivy Robinson,2023-01-30,97.44,Monitor
7479,Ivy Robinson,2023-09-28,654.18,Smartwatch
7480,Ivy Robinson,2022-05-09,713.01,Camera
7481,Ivy Robinson,2023-01-12,626.81,External Hard Drive
7482,Ivy Robinson,2023-06-25,386.35,Laptop
7483,Ivy Robinson,2022-06-13,341.13,Monitor
7484,Zane Miller,2023-10-11,585.19,External Hard Drive
7485,Zane Miller,2023-07-02,579.8,Keyboard
7486,Zane Miller,2022-05-15,199.92,Tablet
7487,Zane Miller,2022-07-23,805.09,Mouse
7488,Zane Miller,2023-11-06,883.89,Backpack
7489,Zane Miller,2023-12-21,893.99,Smartphone
7490,Zane Miller,2023-12-11,114.72,Charger
7491,Zane Miller,2022-05-08,637.2,Headphones
7492,Zane Miller,2022-09-08,943.22,Backpack
7493,Yara Wilson,2022-08-03,424.67,Mouse
7494,Yara Wilson,2023-08-14,259.93,Power Bank
7495,Yara Wilson,2023-09-14,959.42,Keyboard
7496,Yara Wilson,2022-09-13,666.62,Speaker
7497,Yara Wilson,2023-08-03,829.2,Speaker
7498,Yara Wilson,2022-10-24,786.6,Power Bank
7499,Yara Wilson,2023-12-31,519.37,Headphones
7500,Yara Wilson,2022-11-26,714.31,Headphones
7501,Yara Wilson,2023-10-16,282.83,Keyboard
7502,Yara Wilson,2022-03-27,474.57,Monitor
7503,Yara Wilson,2022-04-01,755.16,Microphone
7504,Yara Wilson,2022-10-30,690.89,Headphones
7505,Ivy Brown,2022-12-06,428.05,Desk Lamp
7506,Ivy Brown,2023-01-26,946.04,Keyboard
7507,Ivy Brown,2023-09-02,563.94,Desk Lamp
7508,Ivy Brown,2023-05-21,636.68,Smartphone
7509,Ivy Brown,2022-06-28,609.07,Laptop
7510,Ivy Brown,2022-09-30,226.49,Speaker
7511,Ivy Brown,2022-01-16,107.48,Power Bank
7512,Paul Rodriguez,2023-11-08,422.68,Keyboard
7513,Paul Rodriguez,2022-07-29,39.2,Power Bank
7514,Paul Rodriguez,2022-03-18,906.69,Bluetooth Earbuds
7515,Paul Rodriguez,2022-04-03,559.34,Wireless Router
7516,Paul Rodriguez,2023-07-10,714.18,Monitor
7517,Paul Rodriguez,2022-10-06,717.89,Mouse
7518,Paul Rodriguez,2023-08-19,779.79,Microphone
7519,Paul Rodriguez,2023-05-30,900.65,Power Bank
7520,Paul Rodriguez,2023-04-10,704.11,Bluetooth Earbuds
7521,Paul Rodriguez,2023-09-01,454.5,Camera
7522,Paul Rodriguez,2023-07-08,628.92,Charger
7523,Paul Rodriguez,2023-01-18,82.69,External Hard Drive
7524,Paul Rodriguez,2023-08-21,187.15,Monitor
7525,Paul Rodriguez,2022-05-25,238.34,Smartphone
7526,Oscar Wilson,2022-03-29,464.78,Camera
7527,Oscar Wilson,2023-08-30,876.29,Laptop
7528,Oscar Wilson,2023-08-05,134.18,Speaker
7529,Oscar Wilson,2023-11-08,224.56,Charger
7530,Paul Miller,2022-11-03,965.28,Smartwatch
7531,Paul Miller,2023-02-14,97.94,Wireless Router
7532,Paul Miller,2023-12-16,277.58,Speaker
7533,Paul Miller,2022-10-14,759.32,Microphone
7534,Paul Miller,2022-06-04,385.46,Smartphone
7535,Paul Miller,2022-01-13,473.41,Headphones
7536,Paul Miller,2023-12-13,456.89,Bluetooth Earbuds
7537,Paul Miller,2022-05-01,34.14,Headphones
7538,Paul Miller,2022-07-29,689.66,Bluetooth Earbuds
7539,Paul Miller,2022-01-11,368.48,Monitor
7540,Paul Miller,2022-09-26,730.13,Backpack
7541,Paul Miller,2023-05-26,713.43,Laptop
7542,Paul Miller,2023-02-04,250.59,Desk Lamp
7543,Alice Robinson,2022-08-28,778.66,Mouse
7544,Alice Robinson,2023-11-26,983.02,External Hard Drive
7545,Alice Robinson,2022-05-16,766.98,Camera
7546,Alice Robinson,2023-12-08,484.38,Mouse
7547,Alice Robinson,2022-06-28,415.19,Gaming Console
7548,Alice Robinson,2023-10-02,16.44,Wireless Router
7549,Alice Robinson,2022-07-27,877.17,Laptop
7550,Alice Robinson,2022-02-03,629.76,Laptop
7551,Xander Rodriguez,2022-02-05,770.56,Wireless Router
7552,Xander Rodriguez,2023-05-29,406.42,Tablet
7553,Xander Rodriguez,2022-04-18,410.27,Printer
7554,Xander Rodriguez,2023-01-06,308.37,Microphone
7555,Xander Rodriguez,2023-03-09,660.3,Power Bank
7556,Xander Rodriguez,2023-10-20,50.5,Microphone
7557,Xander Rodriguez,2023-04-14,576.03,Gaming Console
7558,Xander Rodriguez,2022-11-19,827.54,Desk Lamp
7559,Xander Rodriguez,2022-03-27,493.77,Bluetooth Earbuds
7560,Xander Rodriguez,2022-10-20,106.21,Laptop
7561,Xander Rodriguez,2022-01-12,493.3,Smartwatch
7562,Xander Rodriguez,2023-10-08,218.97,Gaming Console
7563,Xander Rodriguez,2022-05-31,979.81,Charger
7564,Ivy Brown,2023-06-20,323.97,Power Bank
7565,Ivy Brown,2023-08-12,449.24,External Hard Drive
7566,Ivy Brown,2023-07-23,407.58,Laptop
7567,Ivy Brown,2022-04-22,163.73,Bluetooth Earbuds
7568,Ivy Brown,2022-05-12,247.09,Printer
7569,Ivy Brown,2022-04-01,78.01,Speaker
7570,Mona Young,2022-05-31,633.69,Smartwatch
7571,Katie Davis,2022-04-16,292.27,Laptop
7572,Katie Davis,2023-02-14,657.7,Bluetooth Earbuds
7573,Katie Davis,2022-02-18,16.66,Headphones
7574,Katie Davis,2022-03-05,593.26,Keyboard
7575,Katie Davis,2023-10-29,51.96,Smartphone
7576,Katie Davis,2022-10-15,400.35,Tablet
7577,Xander Davis,2022-10-04,538.7,Wireless Router
7578,Xander Davis,2023-12-12,260.42,Desk Lamp
7579,Xander Davis,2023-05-11,502.38,Bluetooth Earbuds
7580,Xander Davis,2022-06-01,755.77,External Hard Drive
7581,Xander Davis,2022-09-04,561.12,Bluetooth Earbuds
7582,Xander Davis,2023-03-02,248.27,Printer
7583,Xander Davis,2022-04-15,220.24,Tablet
7584,Xander Davis,2023-02-18,453.99,Mouse
7585,Xander Davis,2022-03-31,407.81,Monitor
7586,Xander Davis,2022-06-08,759.18,Bluetooth Earbuds
7587,Xander Davis,2022-01-03,619.8,Monitor
7588,Xander Davis,2023-01-29,571.94,Speaker
7589,Xander Davis,2023-11-30,721.7,Wireless Router
7590,Xander Davis,2023-10-08,19.56,Backpack
7591,Nina Young,2023-11-13,882.1,Smartphone
7592,Nina Young,2022-07-09,845.03,Bluetooth Earbuds
7593,Nina Young,2022-07-12,812.06,Smartwatch
7594,Nina Young,2022-01-09,590.57,Charger
7595,Nina Young,2022-07-18,985.99,Speaker
7596,Nina Young,2022-05-05,80.17,External Hard Drive
7597,Nina Young,2022-11-01,303.13,Charger
7598,Nina Young,2023-03-16,663.83,Power Bank
7599,Nina Young,2022-12-24,938.76,Tablet
7600,Nina Young,2023-07-22,758.24,Mouse
7601,Nina Young,2022-04-17,873.44,Headphones
7602,Nina Young,2022-08-22,167.26,Bluetooth Earbuds
7603,Nina Young,2022-08-30,403.07,Charger
7604,Diana Anderson,2023-06-25,432.93,Wireless Router
7605,Diana Anderson,2023-09-16,573.74,Laptop
7606,Diana Anderson,2022-10-20,256.16,Wireless Router
7607,Diana Anderson,2023-01-22,395.18,Headphones
7608,Diana Anderson,2023-07-07,78.36,Power Bank
7609,Diana Anderson,2022-12-18,528.54,Backpack
7610,Diana Anderson,2022-08-13,674.26,Laptop
7611,Diana Anderson,2023-04-26,486.89,Monitor
7612,Diana Anderson,2023-04-03,854.04,Camera
7613,Diana Anderson,2023-12-29,873.36,Microphone
7614,Diana Anderson,2022-05-17,450.0,Backpack
7615,Diana Anderson,2023-03-27,493.47,Microphone
7616,Eve Williams,2022-02-09,398.83,Keyboard
7617,Eve Williams,2022-05-06,82.0,Laptop
7618,Eve Williams,2022-08-26,974.62,Gaming Console
7619,Eve Williams,2022-07-04,659.23,Headphones
7620,Eve Williams,2023-04-08,736.78,Backpack
7621,Eve Williams,2022-07-31,145.0,Printer
7622,Eve Williams,2023-02-12,128.24,Wireless Router
7623,Eve Williams,2022-10-12,295.59,Tablet
7624,Rachel Davis,2022-12-30,458.32,Headphones
7625,Rachel Davis,2023-10-31,510.3,Gaming Console
7626,Uma Garcia,2022-04-06,300.32,Wireless Router
7627,Uma Garcia,2022-06-22,406.49,Smartwatch
7628,Uma Garcia,2022-11-03,471.73,Smartphone
7629,Uma Garcia,2023-03-22,583.1,Gaming Console
7630,Uma Garcia,2022-06-29,64.01,Smartwatch
7631,Uma Garcia,2023-03-12,610.16,Power Bank
7632,Uma Garcia,2023-04-26,370.84,Headphones
7633,Uma Garcia,2022-12-25,860.6,Monitor
7634,Uma Garcia,2023-09-07,26.46,Desk Lamp
7635,Charlie Taylor,2022-02-27,220.63,Smartphone
7636,Charlie Taylor,2023-06-10,768.28,Printer
7637,Charlie Taylor,2023-10-16,147.39,Printer
7638,Charlie Taylor,2023-11-04,324.52,Mouse
7639,Charlie Taylor,2023-09-08,539.34,Wireless Router
7640,Charlie Taylor,2022-05-29,760.83,Microphone
7641,Charlie Taylor,2022-04-02,798.33,Desk Lamp
7642,Charlie Taylor,2022-02-28,874.49,Speaker
7643,Charlie Taylor,2022-11-22,104.73,Tablet
7644,Charlie Taylor,2022-08-28,292.25,Mouse
7645,Charlie Taylor,2023-09-25,555.96,Backpack
7646,Charlie Taylor,2022-10-29,646.84,Power Bank
7647,Bob Wilson,2022-09-06,855.47,Microphone
7648,Bob Wilson,2022-02-27,657.76,External Hard Drive
7649,Bob Wilson,2022-04-27,318.8,Power Bank
7650,Bob Wilson,2022-02-23,42.67,Monitor
7651,Bob Wilson,2022-02-11,222.31,Desk Lamp
7652,Bob Wilson,2023-11-13,972.08,Laptop
7653,Bob Wilson,2023-11-21,807.97,Charger
7654,Bob Wilson,2022-09-28,865.09,Power Bank
7655,Bob Wilson,2023-01-30,445.55,Camera
7656,Zane Allen,2022-12-01,878.31,Keyboard
7657,Zane Allen,2023-05-03,647.77,Mouse
7658,Zane Allen,2023-05-10,318.15,Mouse
7659,Sam Anderson,2022-12-13,499.76,Smartwatch
7660,Sam Anderson,2023-05-10,113.16,Smartphone
7661,Sam Anderson,2022-07-18,120.19,Speaker
7662,Sam Anderson,2022-09-19,694.83,Printer
7663,Sam Anderson,2022-02-02,491.14,Smartwatch
7664,Charlie Walker,2022-03-11,676.86,Camera
7665,Charlie Walker,2022-01-05,489.38,Camera
7666,Charlie Walker,2022-08-23,646.62,Backpack
7667,Charlie Walker,2023-09-13,838.79,Camera
7668,Charlie Walker,2022-05-04,959.76,Microphone
7669,Charlie Walker,2022-01-14,603.28,Microphone
7670,Charlie Walker,2022-01-06,29.9,Mouse
7671,Charlie Walker,2022-11-14,743.75,Smartwatch
7672,Charlie Walker,2022-11-11,168.85,Power Bank
7673,Charlie Walker,2023-01-11,965.25,Headphones
7674,Charlie Walker,2023-10-21,494.17,Mouse
7675,Charlie Walker,2022-11-22,184.56,Wireless Router
7676,Charlie Walker,2023-04-02,472.96,Smartphone
7677,Zane Sanchez,2023-09-08,529.7,Charger
7678,Zane Sanchez,2022-07-10,523.9,Gaming Console
7679,Zane Sanchez,2022-07-06,250.78,Power Bank
7680,Zane Sanchez,2023-04-24,106.16,Mouse
7681,Zane Sanchez,2022-03-28,24.42,Speaker
7682,Zane Sanchez,2022-01-29,240.44,External Hard Drive
7683,Zane Sanchez,2023-05-29,173.23,Backpack
7684,Zane Sanchez,2022-02-12,622.18,Wireless Router
7685,Zane Sanchez,2023-11-15,741.16,Keyboard
7686,Zane Sanchez,2023-05-29,584.99,Smartwatch
7687,Zane Sanchez,2023-08-27,91.65,Speaker
7688,Zane Sanchez,2022-11-16,410.65,Charger
7689,Paul Smith,2022-02-03,672.92,Desk Lamp
7690,Paul Smith,2022-02-03,247.21,Speaker
7691,Paul Smith,2022-10-05,274.48,Printer
7692,Paul Smith,2022-01-20,544.34,Backpack
7693,Paul Smith,2023-03-02,517.6,Charger
7694,Paul Smith,2022-11-07,230.31,Smartphone
7695,Paul Smith,2022-10-18,687.32,External Hard Drive
7696,Paul Smith,2022-04-17,366.37,Wireless Router
7697,Paul Smith,2022-11-28,179.76,Mouse
7698,Paul Smith,2022-06-17,757.66,Smartwatch
7699,Paul Smith,2022-11-02,865.07,Power Bank
7700,Paul Smith,2022-05-08,108.19,Wireless Router
7701,Paul Smith,2022-07-30,780.72,External Hard Drive
7702,Paul Smith,2023-03-08,125.91,Microphone
7703,Grace Walker,2023-10-13,255.69,Headphones
7704,Grace Walker,2022-11-30,605.66,Wireless Router
7705,Grace Walker,2023-05-27,43.94,External Hard Drive
7706,Grace Walker,2023-12-11,832.64,Backpack
7707,Eve Clark,2022-09-17,988.2,Gaming Console
7708,Eve Clark,2022-06-11,919.33,Bluetooth Earbuds
7709,Eve Clark,2022-02-08,543.28,Smartwatch
7710,Eve Clark,2022-04-15,101.39,Printer
7711,Eve Clark,2022-07-24,806.5,Backpack
7712,Eve Clark,2023-01-06,109.41,Camera
7713,Eve Clark,2022-11-10,531.55,Power Bank
7714,Eve Clark,2022-08-25,484.49,External Hard Drive
7715,Eve Clark,2023-06-22,890.2,Wireless Router
7716,Eve Clark,2023-10-08,722.86,Keyboard
7717,Eve Clark,2023-02-19,295.95,Speaker
7718,Eve Clark,2023-07-10,932.21,Smartphone
7719,Eve Clark,2023-09-09,684.64,Charger
7720,Eve Clark,2023-06-11,751.84,Charger
7721,Eve Clark,2023-06-09,928.09,Wireless Router
7722,Xander Brown,2023-07-11,619.92,Microphone
7723,Xander Brown,2023-12-26,436.32,Charger
7724,Xander Brown,2022-04-22,642.94,Backpack
7725,Xander Brown,2023-09-04,322.89,Monitor
7726,Xander Brown,2022-01-12,22.37,Printer
7727,Xander Brown,2022-10-05,323.41,Microphone
7728,Xander Brown,2022-12-30,837.71,Bluetooth Earbuds
7729,Xander Brown,2022-12-24,581.62,Headphones
7730,Xander Brown,2022-09-26,65.14,External Hard Drive
7731,Xander Brown,2022-11-14,718.41,Tablet
7732,Xander Brown,2023-09-26,536.94,Desk Lamp
7733,Xander Brown,2022-01-13,802.74,Gaming Console
7734,Xander Brown,2022-04-11,600.48,Tablet
7735,Xander Brown,2023-05-03,541.59,Laptop
7736,Oscar Davis,2022-10-02,823.0,Tablet
7737,Oscar Davis,2022-10-03,879.72,Charger
7738,Oscar Davis,2022-03-02,56.66,Smartwatch
7739,Oscar Davis,2022-02-03,426.02,External Hard Drive
7740,Oscar Davis,2023-05-28,254.75,Keyboard
7741,Oscar Davis,2022-07-22,642.25,Camera
7742,Oscar Davis,2023-11-13,465.6,Printer
7743,Oscar Davis,2023-09-17,882.61,Microphone
7744,Oscar Davis,2022-08-01,711.84,External Hard Drive
7745,Oscar Davis,2022-12-05,711.76,Camera
7746,Grace Garcia,2023-03-30,838.68,Charger
7747,Grace Garcia,2022-09-27,505.65,Bluetooth Earbuds
7748,Grace Garcia,2023-06-03,324.56,Bluetooth Earbuds
7749,Grace Garcia,2023-01-31,216.11,Charger
7750,Grace Garcia,2023-10-22,111.5,Monitor
7751,Grace Garcia,2023-05-15,339.13,Microphone
7752,Grace Garcia,2022-05-29,186.6,Charger
7753,Grace Garcia,2023-11-02,531.98,Charger
7754,Xander King,2023-06-10,256.51,Smartwatch
7755,Xander King,2022-09-11,645.45,Laptop
7756,Xander King,2022-07-23,438.47,Smartphone
7757,Xander King,2023-04-29,563.49,Keyboard
7758,Xander King,2023-05-27,182.4,External Hard Drive
7759,Xander King,2022-12-31,639.37,Monitor
7760,Xander King,2023-08-01,528.04,Gaming Console
7761,Xander King,2022-01-23,534.53,Microphone
7762,Xander King,2023-11-05,709.89,Smartwatch
7763,Xander King,2022-01-11,673.14,Charger
7764,Xander King,2023-02-06,440.39,Laptop
7765,Xander King,2022-11-03,371.7,Mouse
7766,Xander King,2022-01-04,243.53,Tablet
7767,Xander King,2022-02-06,891.62,Mouse
7768,Zane Hall,2023-11-05,659.81,Tablet
7769,Zane Hall,2022-09-01,392.2,Printer
7770,Zane Hall,2022-11-19,224.1,Wireless Router
7771,Zane Hall,2023-05-14,384.95,Wireless Router
7772,Zane Hall,2023-08-24,367.47,Gaming Console
7773,Zane Hall,2022-09-27,351.55,Laptop
7774,Zane Hall,2022-12-19,283.22,Mouse
7775,Zane Hall,2022-03-08,885.97,Power Bank
7776,Zane Hall,2022-10-06,39.03,Power Bank
7777,Zane Hall,2023-11-10,341.69,Monitor
7778,Zane Hall,2023-10-12,692.83,External Hard Drive
7779,Zane Hall,2023-11-13,756.7,Camera
7780,Zane Hall,2022-03-10,146.05,Gaming Console
7781,Zane Hall,2022-04-05,939.56,Smartphone
7782,Zane Hall,2022-10-13,596.82,Power Bank
7783,Mona Brown,2023-03-02,17.0,Backpack
7784,Mona Brown,2022-04-02,29.99,Smartphone
7785,Mona Brown,2022-09-13,70.41,Desk Lamp
7786,Mona Brown,2022-05-21,642.62,Headphones
7787,Mona Brown,2023-03-08,579.8,Wireless Router
7788,Mona Brown,2022-10-09,764.33,Headphones
7789,Mona Brown,2022-05-23,590.1,Camera
7790,Mona Brown,2022-02-25,360.75,Headphones
7791,Mona Brown,2023-08-22,19.13,Keyboard
7792,Mona Brown,2023-10-22,338.41,Tablet
7793,Mona Brown,2022-07-13,947.52,Wireless Router
7794,Mona Brown,2023-08-05,774.98,Microphone
7795,Wendy Miller,2023-07-06,518.77,Camera
7796,Wendy Miller,2023-12-18,285.33,Bluetooth Earbuds
7797,Wendy Miller,2023-04-21,59.55,External Hard Drive
7798,Wendy Miller,2023-01-03,329.01,Gaming Console
7799,Wendy Miller,2022-01-22,620.82,Headphones
7800,Wendy Miller,2022-03-10,186.24,Power Bank
7801,Wendy Miller,2022-01-02,192.18,Speaker
7802,Wendy Miller,2023-06-01,725.36,Smartphone
7803,Wendy Miller,2023-02-21,691.03,Keyboard
7804,Wendy Miller,2022-10-21,85.37,Power Bank
7805,Wendy Miller,2022-03-24,315.87,Charger
7806,Wendy Miller,2023-01-11,998.28,Smartphone
7807,Wendy Miller,2022-02-15,946.34,Microphone
7808,Wendy Miller,2022-11-14,967.52,Microphone
7809,Hank King,2023-06-22,693.34,Keyboard
7810,Hank King,2022-02-28,865.79,Headphones
7811,Hank King,2022-02-10,780.09,Headphones
7812,Hank King,2023-04-20,226.4,Smartphone
7813,Hank King,2022-02-13,520.29,Wireless Router
7814,Hank King,2022-11-12,472.86,Smartphone
7815,Bob Miller,2023-11-29,720.56,Laptop
7816,Bob Miller,2023-12-17,974.62,Desk Lamp
7817,Bob Miller,2023-06-15,405.24,Mouse
7818,Bob Miller,2023-11-06,450.35,Smartwatch
7819,Bob Miller,2023-10-20,592.54,Keyboard
7820,Bob Miller,2023-05-09,16.95,Camera
7821,Rachel Brown,2023-07-19,711.41,Headphones
7822,Rachel Brown,2023-05-16,381.0,Tablet
7823,Rachel Brown,2022-01-16,952.56,Speaker
7824,Rachel Brown,2023-09-06,619.09,Headphones
7825,Rachel Brown,2022-11-13,540.6,Printer
7826,Rachel Brown,2022-06-01,909.41,Tablet
7827,Rachel Brown,2022-11-05,471.33,Printer
7828,Rachel Brown,2023-10-02,995.28,External Hard Drive
7829,Rachel Brown,2023-10-20,685.62,Smartphone
7830,Rachel Brown,2023-09-04,862.33,Speaker
7831,Rachel Brown,2022-06-06,440.17,Backpack
7832,Jack Harris,2022-01-14,904.98,Laptop
7833,Jack Harris,2023-12-06,290.9,Monitor
7834,Uma Hall,2023-01-14,936.92,Headphones
7835,Uma Hall,2022-04-03,440.33,Wireless Router
7836,Uma Hall,2022-05-02,340.81,Keyboard
7837,Uma Hall,2023-01-27,459.26,Laptop
7838,Uma Hall,2023-07-19,381.49,Gaming Console
7839,Uma Hall,2022-08-05,788.64,Smartphone
7840,Uma Hall,2023-11-02,385.4,Smartphone
7841,Uma Hall,2023-11-28,751.66,Power Bank
7842,Uma Hall,2022-07-21,589.17,Microphone
7843,Uma Hall,2022-10-23,110.96,Mouse
7844,Uma Hall,2022-11-01,782.76,Power Bank
7845,Uma Hall,2022-08-20,417.99,Headphones
7846,Uma Hall,2023-03-12,352.36,Bluetooth Earbuds
7847,Uma Hall,2023-10-07,452.5,Bluetooth Earbuds
7848,Uma Hall,2023-06-03,585.87,Laptop
7849,Katie Wilson,2023-01-11,387.19,Wireless Router
7850,Katie Wilson,2023-09-26,185.09,Smartphone
7851,Katie Wilson,2023-08-15,529.54,Power Bank
7852,Katie Wilson,2022-12-14,126.73,Laptop
7853,Katie Wilson,2023-03-23,52.95,Gaming Console
7854,Katie Wilson,2022-08-06,726.0,Backpack
7855,Katie Wilson,2023-04-05,190.13,Speaker
7856,Katie Wilson,2023-10-13,269.68,Desk Lamp
7857,Katie Wilson,2022-12-16,965.94,Mouse
7858,Katie Wilson,2022-03-14,231.25,Keyboard
7859,Katie Wilson,2022-05-15,339.95,Charger
7860,Katie Wilson,2023-09-25,199.19,Power Bank
7861,Uma Thomas,2022-12-24,63.65,Keyboard
7862,Uma Thomas,2022-07-27,892.45,Mouse
7863,Uma Thomas,2023-09-09,222.64,Smartwatch
7864,Uma Thomas,2023-01-30,481.31,Printer
7865,Uma Thomas,2022-10-18,365.78,External Hard Drive
7866,Uma Thomas,2022-09-15,892.84,Microphone
7867,Uma Thomas,2023-07-14,251.61,Bluetooth Earbuds
7868,Uma Thomas,2022-09-18,615.94,Wireless Router
7869,Uma Thomas,2022-12-24,244.4,Backpack
7870,Uma Thomas,2023-01-19,342.85,Tablet
7871,Uma Thomas,2023-10-20,189.12,Smartphone
7872,Uma Thomas,2022-09-03,770.59,Charger
7873,Uma Thomas,2022-10-26,179.12,Laptop
